,answer,token_usage
0,2016.0,232
1,81.0,212
2,56.0,200
3,2024.0,212
4,11.0,299
5,8.0,305
6,1023.0,676
7,56.0,188
8,13.0,310
9,2016.0,171
10,70.0,331
11,11.0,265
12,11.0,298
13,11.0,221
14,1012.0,172
15,66.0,729
16,44.0,258
17,2024.0,157
18,2016.0,224
19,11.0,290
20,64.0,345
21,37.0,216
22,18.0,350
23,2520.0,229
24,2019.0,159
25,81.0,256
26,1008.0,291
27,66.0,549
28,22.0,383
29,63.0,517
30,20.0,312
31,32.0,384
32,12.0,326
33,11.0,235
34,11.0,289
35,2024.0,240
36,4048.0,77
37,2024.0,177
38,34.0,164
39,1012.0,182

