,answer,token_usage
0,196.0,157
1,1392.0,195
2,1000.0,118
3,1998.0,237
4,1998.0,99
5,1089.0,257
6,2003.0,111
7,3121.0,115
8,43.0,76
9,992.0,302
10,907.0,286
11,189.0,240
12,999.0,252
13,2331.0,179
14,154.0,77
15,2003.0,138
16,998.0,241
17,996.0,226
18,1368.0,148
19,206.0,93
20,399.0,357
21,20.0,259
22,1180.0,165
23,996.0,143
24,616.0,307
25,999.0,80
26,1788.0,310
27,1016.0,314
28,997.0,154
29,999.0,123
30,1498.0,77
31,1003.0,239
32,44.0,101
33,1011.0,67
34,904.0,118
35,899.0,133
36,1610.0,129
37,1.0,146
38,1427.0,299
39,9.0,192

