,answer,token_usage
0,840.0,355
1,14400.0,186
2,12600.0,480
3,280.0,282
4,210.0,82
5,7000.0,93
6,1225.0,637
7,2520.0,208
8,11907.0,188
9,252.0,111
10,2520.0,247
11,1680.0,196
12,2450.0,220
13,14400.0,182
14,1200.0,257
15,462.0,341
16,1120.0,100
17,19600.0,147
18,3080.0,385
19,3600.0,357
20,1575.0,320
21,17600.0,164
22,448.0,300
23,252.0,174
24,16384.0,291
25,27225.0,532
26,1680.0,314
27,384.0,193
28,576.0,92
29,2520.0,303
30,1680.0,218
31,1680.0,230
32,280.0,219
33,840.0,150
34,15120.0,141
35,2520.0,394
36,210.0,159
37,4800.0,129
38,1680.0,214
39,5005.0,251

