,answer,token_usage
0,104.0,8660
1,104.0,7058
2,104.0,11028
3,11.0,9172
4,104.0,16088
5,104.0,5784
6,104.0,5460
7,104.0,15954
8,104.0,8020
9,104.0,16407
10,104.0,6740
11,104.0,7831
12,11.0,6040
13,104.0,9811
14,104.0,8663
15,104.0,10200
16,6.0,6930
17,11.0,5843
18,104.0,6996
19,104.0,8596
20,104.0,8407
21,6.0,6161
22,104.0,6106
23,104.0,4818
24,6.0,6420
25,0.5,6035
26,104.0,7704
27,6.0,10194
28,104.0,5459
29,104.0,5202
30,104.0,4824
31,11.0,7634
32,104.0,17816
33,104.0,7957
34,6.0,4308
35,104.0,12309
36,6.0,5714
37,11.0,5844
38,104.0,8594
39,6.0,6165

