,answer,token_usage
0,73.0,1304
1,73.0,1426
2,73.0,1298
3,73.0,1490
4,73.0,1553
5,73.0,1170
6,73.0,984
7,73.0,2263
8,73.0,2194
9,73.0,1367
10,73.0,850
11,73.0,1238
12,73.0,920
13,73.0,1048
14,73.0,977
15,73.0,1106
16,73.0,1041
17,73.0,1496
18,73.0,2641
19,73.0,1369
20,73.0,1361
21,73.0,1490
22,73.0,1554
23,73.0,1618
24,73.0,850
25,73.0,1298
26,73.0,2002
27,73.0,1175
28,73.0,1943
29,73.0,850
30,73.0,1618
31,73.0,1106
32,73.0,1303
33,73.0,1170
34,73.0,2322
35,73.0,1106
36,73.0,984
37,73.0,1106
38,73.0,1681
39,73.0,1297

