,answer,token_usage
0,371.0,24339
1,359.0,18962
2,381.0,12497
3,371.0,25108
4,371.0,20819
5,369.0,24281
6,371.0,17176
7,371.0,22743
8,361.0,43350
9,359.0,35672
10,371.0,30804
11,371.0,24466
12,365.0,12564
13,371.0,22677
14,371.0,18068
15,355.0,13014
16,365.0,22229
17,371.0,25426
18,371.0,22547
19,371.0,24087
20,375.0,32082
21,395.0,30804
22,371.0,34837
23,371.0,26453
24,379.0,30418
25,371.0,20696
26,365.0,11093
27,373.0,25816
28,365.0,49557
29,355.0,18456
30,371.0,19989
31,371.0,37017
32,371.0,43931
33,375.0,28500
34,359.0,27481
35,411.0,27219
36,373.0,20758
37,375.0,21716
38,371.0,20566
39,365.0,14227

