,answer,token_usage
0,25.0,919
1,25.0,1240
2,25.0,1111
3,25.0,788
4,25.0,791
5,25.0,3479
6,25.0,1110
7,25.0,790
8,25.0,1687
9,25.0,791
10,25.0,983
11,25.0,1047
12,25.0,1559
13,25.0,856
14,25.0,983
15,25.0,980
16,25.0,1880
17,25.0,1302
18,25.0,725
19,25.0,662
20,25.0,727
21,25.0,534
22,25.0,919
23,25.0,1367
24,25.0,2968
25,25.0,791
26,25.0,1233
27,25.0,856
28,25.0,1368
29,25.0,662
30,25.0,1560
31,25.0,1240
32,25.0,2324
33,25.0,850
34,25.0,855
35,25.0,1048
36,25.0,3351
37,25.0,1111
38,25.0,1880
39,25.0,1814

