,answer,token_usage
0,236.0,4691
1,236.0,5267
2,236.0,8469
3,236.0,9044
4,236.0,10196
5,236.0,6866
6,236.0,7122
7,236.0,6482
8,236.0,40788
9,236.0,11474
10,236.0,5010
11,236.0,15954
12,236.0,7506
13,236.0,4689
14,236.0,6290
15,236.0,6097
16,236.0,4689
17,236.0,9426
18,236.0,2771
19,236.0,8082
20,236.0,13841
21,236.0,9490
22,236.0,7188
23,236.0,10324
24,236.0,5395
25,236.0,5649
26,236.0,6482
27,236.0,7954
28,236.0,12691
29,236.0,10514
30,236.0,14865
31,236.0,6932
32,236.0,5907
33,236.0,4242
34,236.0,7314
35,236.0,8212
36,236.0,5713
37,236.0,5394
38,236.0,6226
39,236.0,11794

