,answer,token_usage
0,201.0,46294
1,975.0,44311
2,15.0,34901
3,315.0,40658
4,291.0,38614
5,30.0,33749
6,315.0,32660
7,123.0,39062
8,315.0,40919
9,30.0,28562
10,60.0,44371
11,315.0,38489
12,54.0,27602
13,60.0,32083
14,315.0,31508
15,306.0,23447
16,245.0,36951
17,39.0,37977
18,225.0,38809
19,30.0,34580
20,315.0,33173
21,315.0,46742
22,975.0,24728
23,315.0,27857
24,228.0,40407
25,245.0,41174
26,315.0,34902
27,315.0,48403
28,39.0,27090
29,153.0,22354
30,315.0,36052
31,36.0,34642
32,585.0,27479
33,315.0,37779
34,81.0,34132
35,245.0,30103
36,195.0,53975
37,414.0,33690
38,408.0,41305
39,315.0,30355

