,answer,token_usage
0,480.0,6935
1,480.0,8536
2,480.0,7384
3,480.0,7577
4,480.0,5783
5,480.0,8599
6,480.0,7191
7,480.0,8471
8,480.0,7191
9,480.0,5911
10,480.0,14935
11,480.0,5400
12,480.0,8088
13,480.0,5591
14,480.0,6487
15,480.0,9048
16,480.0,9303
17,480.0,7255
18,480.0,6808
19,480.0,7512
20,480.0,8024
21,480.0,6615
22,480.0,7256
23,480.0,8152
24,480.0,6104
25,480.0,7703
26,480.0,5336
27,480.0,5464
28,480.0,7447
29,480.0,7569
30,480.0,7895
31,480.0,6104
32,480.0,7511
33,480.0,7381
34,480.0,5208
35,80.0,5976
36,480.0,8667
37,480.0,10073
38,480.0,6104
39,480.0,7832

