,answer,token_usage
0,699.0,16980
1,699.0,6103
2,699.0,8723
3,699.0,12563
4,699.0,15891
5,699.0,17555
6,699.0,10900
7,699.0,28756
8,699.0,8724
9,699.0,14612
10,699.0,8851
11,699.0,16468
12,699.0,5652
13,699.0,8275
14,699.0,6932
15,699.0,21268
16,699.0,21716
17,699.0,16211
18,699.0,10003
19,699.0,15443
20,699.0,13976
21,699.0,5651
22,699.0,14739
23,699.0,15636
24,699.0,23635
25,699.0,28439
26,699.0,12375
27,699.0,16085
28,699.0,24917
29,699.0,7697
30,699.0,7575
31,699.0,21972
32,699.0,9875
33,699.0,15252
34,699.0,9681
35,699.0,17427
36,699.0,13716
37,699.0,12052
38,699.0,9560
39,699.0,13011

