,answer,token_usage
0,24.0,47963
1,384.0,37659
2,384.0,36062
3,384.0,40098
4,24.0,44376
5,24.0,34072
6,96.0,44739
7,384.0,44129
8,24.0,47577
9,16.0,47254
10,24.0,43030
11,96.0,40342
12,96.0,42080
13,24.0,31890
14,24.0,51419
15,384.0,35488
16,96.0,35544
17,24.0,43872
18,384.0,39066
19,24.0,31254
20,384.0,32220
21,24.0,36695
22,24.0,37912
23,385.0,59033
24,256.0,30108
25,24.0,49945
26,24.0,33429
27,384.0,35613
28,24.0,54488
29,24.0,48852
30,6.0,43352
31,384.0,41817
32,384.0,37534
33,24.0,48277
34,24.0,34073
35,384.0,45467
36,24.0,27092
37,96.0,39899
38,24.0,29792
39,24.0,38999

