,answer,token_usage
0,721.0,1810
1,721.0,2002
2,721.0,1938
3,721.0,1106
4,721.0,1876
5,721.0,1812
6,721.0,2258
7,721.0,1682
8,721.0,1873
9,721.0,2322
10,721.0,1427
11,721.0,2642
12,721.0,1234
13,721.0,1362
14,721.0,1364
15,721.0,978
16,721.0,2322
17,721.0,1554
18,721.0,1234
19,721.0,1367
20,721.0,2580
21,721.0,1554
22,721.0,1170
23,721.0,1234
24,721.0,1682
25,721.0,1362
26,721.0,1042
27,721.0,2389
28,721.0,1170
29,721.0,1426
30,721.0,1555
31,721.0,1234
32,721.0,1682
33,721.0,4824
34,721.0,1554
35,721.0,1362
36,721.0,1746
37,721.0,1363
38,721.0,1490
39,721.0,1236

