,answer,token_usage
0,197.0,33941
1,101.0,27797
2,2929.0,50581
3,3371.0,38292
4,197.0,24019
5,197.0,17873
6,290.0,54294
7,2.0,34898
8,197.0,12756
9,197.0,32728
10,197.0,22481
11,2929.0,56793
12,197.0,22421
13,289.0,47832
14,197.0,44629
15,67.0,43668
16,197.0,12626
17,4009.0,49177
18,101.0,47506
19,197.0,30035
20,197.0,17617
21,197.0,35090
22,101.0,52503
23,13594681.0,46423
24,197.0,10835
25,1265.0,40538
26,197.0,14161
27,857.0,47125
28,197.0,22994
29,197.0,24085
30,45707.0,47968
31,197.0,29716
32,290.0,52248
33,197.0,21457
34,290.0,65688
35,18.0,63061
36,197.0,40020
37,197.0,35092
38,4427.0,35476
39,197.0,16849

