,answer,token_usage
0,6.0,4305
1,0.25,2259
2,104.0,3348
3,104.0,4946
4,9409.0,2643
5,104.0,3282
6,104.0,4498
7,0.5,3541
8,11.0,3091
9,11.0,3416
10,11.0,2770
11,11.0,4882
12,6.0,1745
13,104.0,5014
14,104.0,4690
15,6.0,5268
16,104.0,2899
17,6.0,5330
18,104.0,4114
19,104.0,7509
20,3464.0,7062
21,104.0,3155
22,104.0,3160
23,104.0,4052
24,6.0,4179
25,104.0,3988
26,164.0,4306
27,104.0,5332
28,115.0,3090
29,104.0,4306
30,11.0,6483
31,6.0,4625
32,104.0,4627
33,480.0,4499
34,104.0,5202
35,104.0,4056
36,104.0,5843
37,104.0,4690
38,740.0,3218
39,104.0,3218

