,answer,token_usage
0,809.0,1046
1,809.0,792
2,809.0,1689
3,809.0,728
4,809.0,1688
5,809.0,600
6,809.0,1048
7,809.0,663
8,809.0,786
9,809.0,792
10,809.0,856
11,809.0,920
12,809.0,1239
13,808.0,792
14,809.0,1176
15,809.0,663
16,808.0,920
17,809.0,599
18,809.0,535
19,809.0,1049
20,809.0,535
21,809.0,855
22,809.0,1176
23,809.0,728
24,809.0,1175
25,809.0,919
26,809.0,726
27,809.0,663
28,809.0,983
29,809.0,663
30,809.0,600
31,809.0,855
32,809.0,472
33,809.0,600
34,404.0,274
35,809.0,978
36,809.0,599
37,809.0,792
38,809.0,599
39,809.0,1368

