,answer,token_usage
0,300.0,195
1,80.0,228
2,80.0,213
3,1320.0,157
4,180.0,142
5,180.0,150
6,1320.0,198
7,1320.0,226
8,1440.0,207
9,80.0,236
10,80.0,211
11,1320.0,196
12,80.0,249
13,1220.0,173
14,1595.0,174
15,1420.0,209
16,280.0,167
17,1320.0,203
18,1220.0,188
19,280.0,143
20,1320.0,179
21,1220.0,209
22,180.0,201
23,1420.0,232
24,280.0,139
25,1420.0,244
26,80.0,173
27,280.0,125
28,1420.0,168
29,180.0,188
30,80.0,187
31,80.0,212
32,80.0,250
33,280.0,221
34,80.0,175
35,1320.0,153
36,80.0,212
37,1420.0,248
38,280.0,190
39,1220.0,184

