,answer,token_usage
0,75.0,106
1,105.0,184
2,105.0,125
3,105.0,155
4,75.0,127
5,105.0,154
6,75.0,115
7,105.0,132
8,75.0,139
9,75.0,140
10,75.0,125
11,75.0,119
12,75.0,129
13,105.0,121
14,105.0,103
15,75.0,103
16,105.0,119
17,105.0,141
18,105.0,158
19,105.0,150
20,75.0,111
21,105.0,121
22,105.0,191
23,105.0,124
24,75.0,124
25,75.0,115
26,105.0,133
27,75.0,115
28,105.0,128
29,75.0,118
30,105.0,123
31,75.0,149
32,105.0,131
33,105.0,109
34,105.0,119
35,105.0,112
36,75.0,108
37,105.0,114
38,75.0,84
39,105.0,163

