,answer,token_usage
0,163.0,163
1,283.0,67
2,163.0,128
3,277.0,74
4,163.0,163
5,163.0,136
6,163.0,148
7,163.0,127
8,163.0,125
9,37.0,79
10,163.0,177
11,163.0,103
12,163.0,102
13,163.0,142
14,23.0,79
15,117.0,47
16,23.0,100
17,33.0,58
18,163.0,141
19,37.0,68
20,163.0,122
21,163.0,160
22,163.0,132
23,83.0,79
24,277.0,65
25,83.0,73
26,117.0,73
27,100.0,68
28,163.0,141
29,23.0,69
30,163.0,131
31,163.0,195
32,217.0,97
33,37.0,81
34,163.0,152
35,163.0,155
36,163.0,115
37,83.0,48
38,83.0,72
39,163.0,146

