,answer,token_usage
0,3200.0,124
1,1600.0,161
2,1600.0,170
3,1600.0,194
4,1600.0,162
5,1600.0,104
6,800.0,91
7,1600.0,71
8,1600.0,250
9,1200.0,136
10,1600.0,203
11,3200.0,110
12,1600.0,114
13,1600.0,163
14,2400.0,87
15,1600.0,176
16,1600.0,145
17,2400.0,142
18,1200.0,172
19,2400.0,147
20,1600.0,283
21,2400.0,103
22,1200.0,162
23,1600.0,180
24,1600.0,225
25,1600.0,178
26,1600.0,239
27,1600.0,136
28,1600.0,82
29,1600.0,250
30,1200.0,236
31,1600.0,144
32,1200.0,183
33,1600.0,134
34,1600.0,156
35,1600.0,202
36,1600.0,100
37,400.0,155
38,1600.0,207
39,1600.0,109

