,answer,token_usage
0,310.0,128
1,310.0,98
2,310.0,132
3,310.0,163
4,260.0,97
5,310.0,96
6,310.0,107
7,310.0,89
8,310.0,100
9,310.0,103
10,310.0,122
11,310.0,71
12,310.0,141
13,310.0,100
14,310.0,117
15,280.0,139
16,310.0,127
17,310.0,97
18,310.0,99
19,310.0,97
20,310.0,85
21,310.0,101
22,310.0,104
23,220.0,71
24,310.0,122
25,220.0,93
26,310.0,98
27,310.0,90
28,310.0,103
29,310.0,120
30,310.0,130
31,310.0,92
32,310.0,129
33,310.0,149
34,310.0,130
35,220.0,106
36,310.0,113
37,310.0,128
38,310.0,115
39,310.0,107

