,answer,token_usage
0,600.0,148
1,600.0,133
2,600.0,131
3,600.0,99
4,600.0,119
5,600.0,96
6,600.0,102
7,600.0,118
8,600.0,97
9,600.0,109
10,600.0,145
11,600.0,107
12,600.0,103
13,600.0,108
14,600.0,148
15,600.0,119
16,600.0,144
17,600.0,167
18,600.0,84
19,600.0,122
20,600.0,150
21,600.0,118
22,600.0,99
23,600.0,101
24,600.0,119
25,600.0,124
26,600.0,111
27,600.0,139
28,600.0,115
29,600.0,107
30,600.0,98
31,600.0,97
32,600.0,118
33,600.0,121
34,600.0,129
35,600.0,81
36,600.0,127
37,600.0,118
38,600.0,80
39,600.0,114

