,answer,token_usage
0,200.0,114
1,40.0,71
2,200.0,127
3,200.0,101
4,200.0,80
5,200.0,97
6,200.0,106
7,200.0,56
8,200.0,134
9,200.0,72
10,200.0,103
11,200.0,109
12,200.0,106
13,200.0,110
14,200.0,105
15,200.0,110
16,200.0,95
17,200.0,155
18,200.0,95
19,200.0,95
20,200.0,97
21,200.0,107
22,200.0,106
23,200.0,95
24,200.0,120
25,200.0,97
26,200.0,128
27,200.0,104
28,200.0,137
29,200.0,112
30,200.0,66
31,200.0,105
32,200.0,148
33,200.0,95
34,200.0,113
35,200.0,113
36,200.0,107
37,200.0,94
38,200.0,115
39,200.0,123

