,answer,token_usage
0,1200.0,139
1,880.0,95
2,720.0,131
3,640.0,71
4,800.0,70
5,1200.0,244
6,1600.0,158
7,1600.0,156
8,1200.0,149
9,1200.0,143
10,640.0,86
11,1200.0,166
12,1200.0,143
13,1200.0,184
14,1200.0,147
15,1200.0,228
16,1200.0,109
17,1200.0,127
18,1600.0,164
19,1200.0,148
20,1200.0,197
21,640.0,62
22,800.0,102
23,1200.0,150
24,800.0,98
25,1200.0,141
26,960.0,75
27,1600.0,191
28,800.0,95
29,1200.0,153
30,1200.0,183
31,1600.0,164
32,1200.0,172
33,640.0,71
34,800.0,72
35,1200.0,162
36,1200.0,142
37,1200.0,176
38,800.0,77
39,1200.0,140

