,answer,token_usage
0,320.0,153
1,320.0,155
2,320.0,144
3,320.0,167
4,320.0,154
5,320.0,179
6,320.0,139
7,320.0,134
8,320.0,174
9,320.0,141
10,320.0,144
11,300.0,128
12,320.0,145
13,320.0,167
14,320.0,141
15,320.0,150
16,320.0,152
17,320.0,147
18,320.0,152
19,320.0,150
20,320.0,154
21,320.0,189
22,320.0,128
23,320.0,168
24,320.0,160
25,320.0,146
26,320.0,147
27,320.0,125
28,320.0,150
29,320.0,139
30,320.0,175
31,320.0,138
32,320.0,138
33,240.0,140
34,20.0,146
35,320.0,159
36,20.0,110
37,320.0,174
38,280.0,116
39,320.0,180

