,answer,token_usage
0,188.0,128
1,188.0,103
2,188.0,113
3,188.0,129
4,188.0,156
5,188.0,92
6,188.0,113
7,188.0,111
8,188.0,109
9,188.0,103
10,188.0,109
11,188.0,108
12,188.0,124
13,188.0,129
14,188.0,99
15,188.0,95
16,188.0,115
17,188.0,120
18,188.0,94
19,188.0,105
20,188.0,97
21,188.0,126
22,188.0,124
23,188.0,105
24,188.0,103
25,188.0,102
26,188.0,111
27,188.0,110
28,188.0,115
29,188.0,129
30,188.0,110
31,188.0,120
32,188.0,120
33,188.0,110
34,188.0,106
35,188.0,76
36,188.0,115
37,188.0,127
38,188.0,120
39,188.0,110

