,answer,token_usage
0,120.0,89
1,120.0,92
2,120.0,92
3,120.0,92
4,120.0,94
5,120.0,107
6,120.0,101
7,120.0,102
8,120.0,76
9,120.0,87
10,120.0,85
11,120.0,95
12,120.0,105
13,120.0,102
14,120.0,90
15,120.0,97
16,120.0,97
17,120.0,98
18,120.0,83
19,120.0,128
20,120.0,99
21,120.0,87
22,120.0,87
23,120.0,104
24,120.0,86
25,120.0,103
26,120.0,86
27,120.0,100
28,120.0,97
29,120.0,94
30,120.0,78
31,120.0,101
32,120.0,88
33,120.0,111
34,120.0,91
35,120.0,107
36,120.0,88
37,120.0,97
38,120.0,97
39,120.0,86

