,answer,token_usage
0,100.0,83
1,100.0,89
2,100.0,88
3,100.0,105
4,100.0,99
5,100.0,120
6,100.0,95
7,100.0,86
8,100.0,105
9,100.0,80
10,100.0,90
11,100.0,90
12,100.0,117
13,100.0,109
14,100.0,115
15,100.0,93
16,100.0,111
17,100.0,100
18,100.0,117
19,100.0,93
20,100.0,96
21,100.0,87
22,100.0,111
23,100.0,113
24,100.0,118
25,100.0,102
26,100.0,107
27,100.0,62
28,100.0,74
29,100.0,99
30,100.0,100
31,100.0,95
32,100.0,105
33,100.0,124
34,100.0,99
35,100.0,104
36,100.0,101
37,100.0,101
38,100.0,110
39,100.0,140

