,answer,token_usage
0,240.0,141
1,240.0,138
2,240.0,135
3,240.0,96
4,240.0,168
5,240.0,153
6,240.0,145
7,240.0,158
8,240.0,158
9,240.0,154
10,240.0,168
11,240.0,137
12,240.0,109
13,240.0,117
14,240.0,158
15,240.0,138
16,240.0,185
17,240.0,189
18,240.0,167
19,240.0,138
20,240.0,136
21,240.0,211
22,240.0,152
23,240.0,204
24,240.0,142
25,240.0,164
26,240.0,119
27,240.0,148
28,240.0,174
29,240.0,116
30,240.0,102
31,240.0,127
32,240.0,142
33,240.0,135
34,240.0,143
35,240.0,172
36,240.0,171
37,240.0,132
38,240.0,137
39,60.0,207

