,answer,token_usage
0,113.0,261
1,113.0,194
2,113.0,184
3,113.0,171
4,113.0,242
5,113.0,274
6,113.0,211
7,113.0,207
8,113.0,223
9,113.0,224
10,113.0,191
11,113.0,209
12,113.0,203
13,113.0,208
14,113.0,237
15,113.0,177
16,113.0,182
17,113.0,218
18,113.0,201
19,113.0,204
20,113.0,181
21,113.0,236
22,113.0,197
23,113.0,250
24,113.0,169
25,113.0,245
26,113.0,225
27,113.0,230
28,113.0,173
29,113.0,203
30,113.0,178
31,113.0,151
32,113.0,201
33,113.0,216
34,113.0,198
35,113.0,204
36,113.0,219
37,113.0,236
38,92.0,123
39,113.0,247

