,answer,token_usage
0,410.0,95
1,410.0,144
2,410.0,151
3,410.0,111
4,410.0,143
5,410.0,140
6,410.0,113
7,410.0,144
8,410.0,140
9,410.0,114
10,410.0,142
11,410.0,89
12,410.0,120
13,410.0,141
14,410.0,156
15,410.0,161
16,410.0,109
17,410.0,165
18,410.0,165
19,410.0,160
20,410.0,155
21,410.0,162
22,410.0,128
23,410.0,153
24,410.0,156
25,410.0,120
26,410.0,154
27,410.0,170
28,410.0,72
29,410.0,124
30,410.0,94
31,410.0,90
32,410.0,155
33,410.0,142
34,410.0,85
35,410.0,89
36,410.0,69
37,410.0,138
38,410.0,148
39,410.0,94

