,answer,token_usage
0,162.0,119
1,162.0,127
2,162.0,91
3,162.0,117
4,162.0,127
5,162.0,108
6,162.0,123
7,162.0,101
8,162.0,108
9,162.0,99
10,162.0,109
11,162.0,128
12,162.0,119
13,162.0,107
14,162.0,154
15,122.0,112
16,162.0,97
17,162.0,108
18,130.0,83
19,162.0,106
20,162.0,118
21,162.0,120
22,162.0,154
23,162.0,126
24,162.0,110
25,162.0,91
26,162.0,103
27,162.0,103
28,162.0,114
29,162.0,158
30,162.0,102
31,162.0,105
32,162.0,120
33,162.0,100
34,162.0,120
35,162.0,96
36,162.0,109
37,162.0,108
38,162.0,150
39,162.0,102

