,answer,token_usage
0,50.0,191
1,180.0,102
2,120.0,162
3,180.0,95
4,220.0,163
5,180.0,164
6,120.0,231
7,120.0,151
8,80.0,97
9,120.0,189
10,120.0,145
11,350.0,120
12,120.0,95
13,120.0,114
14,50.0,194
15,170.0,159
16,120.0,141
17,120.0,229
18,120.0,134
19,170.0,104
20,100.0,60
21,20.0,107
22,120.0,146
23,80.0,90
24,120.0,174
25,180.0,105
26,170.0,133
27,120.0,125
28,20.0,161
29,180.0,114
30,50.0,164
31,80.0,82
32,130.0,92
33,180.0,162
34,180.0,103
35,170.0,133
36,170.0,185
37,170.0,161
38,120.0,130
39,70.0,152

