,answer,token_usage
0,64800.0,167
1,64800.0,192
2,64800.0,231
3,64800.0,231
4,21600.0,125
5,4320.0,90
6,64800.0,261
7,8640.0,56
8,64800.0,180
9,64800.0,213
10,10800.0,70
11,64800.0,203
12,64800.0,251
13,64800.0,188
14,8640.0,82
15,21600.0,83
16,64800.0,240
17,64800.0,205
18,21600.0,162
19,8640.0,53
20,12960.0,91
21,64800.0,258
22,64800.0,157
23,21600.0,40
24,12960.0,69
25,64800.0,239
26,64800.0,211
27,64800.0,253
28,12960.0,84
29,64800.0,221
30,21600.0,62
31,64800.0,219
32,64800.0,216
33,10800.0,69
34,64800.0,202
35,4320.0,73
36,21600.0,47
37,64800.0,249
38,8640.0,76
39,64800.0,221

