,answer,token_usage
0,28.0,169
1,82.35,250
2,64.42267717086835,249
3,94.0,182
4,64.39,260
5,0.6446,228
6,94.0,210
7,82.4,319
8,94.0,235
9,94.0,228
10,64.4274003666116,239
11,64.4,224
12,94.0,186
13,94.0,200
14,94.0,176
15,94.0,224
16,64.0,186
17,82.3529411764706,242
18,64.39,241
19,56.0,91
20,82.35,192
21,94.0,224
22,94.0,191
23,94.0,136
24,94.0,181
25,40.0,87
26,94.0,212
27,82.35,257
28,61.0,215
29,65.0,387
30,94.0,197
31,94.0,162
32,64.0,225
33,82.35,240
34,64.3,226
35,0.823529411764706,286
36,94.0,203
37,72.73,273
38,80.0,302
39,64.38,239

