,answer,token_usage
0,350.0,65
1,350.0,80
2,350.0,63
3,400.0,114
4,350.0,140
5,500.0,170
6,400.0,163
7,400.0,200
8,400.0,189
9,400.0,87
10,350.0,52
11,350.0,46
12,350.0,71
13,350.0,67
14,400.0,77
15,350.0,41
16,500.0,220
17,350.0,70
18,400.0,162
19,400.0,122
20,400.0,107
21,350.0,79
22,350.0,149
23,500.0,102
24,350.0,51
25,500.0,129
26,350.0,180
27,350.0,151
28,350.0,50
29,350.0,135
30,350.0,73
31,350.0,66
32,350.0,57
33,500.0,143
34,500.0,162
35,350.0,36
36,400.0,142
37,350.0,102
38,400.0,153
39,600.0,259

