,answer,token_usage
0,105.0,142
1,75.0,121
2,75.0,134
3,105.0,112
4,105.0,126
5,75.0,121
6,105.0,123
7,105.0,142
8,75.0,127
9,75.0,106
10,105.0,97
11,75.0,132
12,75.0,147
13,75.0,110
14,105.0,114
15,75.0,109
16,105.0,116
17,105.0,127
18,75.0,124
19,105.0,128
20,75.0,122
21,75.0,107
22,75.0,178
23,105.0,123
24,105.0,123
25,105.0,122
26,105.0,106
27,75.0,113
28,75.0,112
29,75.0,115
30,75.0,122
31,75.0,113
32,105.0,109
33,105.0,142
34,105.0,109
35,105.0,137
36,105.0,104
37,75.0,119
38,105.0,126
39,105.0,141

