,answer,token_usage
0,56.0,206
1,56.0,214
2,56.0,175
3,56.0,217
4,56.0,189
5,124.0,91
6,124.0,108
7,124.0,112
8,56.0,264
9,56.0,165
10,56.0,234
11,56.0,217
12,56.0,214
13,56.0,191
14,56.0,194
15,124.0,106
16,124.0,123
17,124.0,134
18,56.0,193
19,56.0,184
20,124.0,106
21,124.0,95
22,124.0,116
23,56.0,209
24,124.0,106
25,56.0,236
26,56.0,181
27,56.0,212
28,56.0,179
29,56.0,201
30,56.0,227
31,56.0,224
32,56.0,208
33,56.0,214
34,56.0,193
35,56.0,222
36,124.0,129
37,56.0,221
38,56.0,191
39,56.0,190

