,answer,token_usage
0,25.0,268
1,25.0,274
2,215.0,264
3,-25.0,388
4,25.0,231
5,25.0,339
6,55.0,212
7,145.0,144
8,25.0,146
9,-37.0,147
10,25.0,375
11,-25.0,278
12,-25.0,247
13,25.0,288
14,25.0,222
15,88.0,186
16,10.0,49
17,25.0,75
18,-25.0,240
19,-25.0,239
20,-25.0,245
21,-25.0,286
22,-25.0,280
23,-25.0,253
24,42.0,174
25,125.0,167
26,25.0,316
27,100.0,160
28,215.0,219
29,215.0,233
30,215.0,239
31,-25.0,231
32,14.0,161
33,25.0,224
34,215.0,282
35,-25.0,281
36,25.0,331
37,25.0,257
38,105.0,286
39,107.0,306

