,answer,token_usage
0,90.0,292
1,92.0,376
2,63.0,244
3,83.0,248
4,121.0,233
5,89.0,282
6,29.0,265
7,92.0,323
8,80.0,226
9,80.0,277
10,107.0,252
11,38.0,200
12,87.0,364
13,120.0,150
14,107.0,237
15,89.0,233
16,69.0,195
17,103.0,189
18,29.0,279
19,179.0,139
20,89.0,272
21,90.0,196
22,83.0,287
23,47.0,306
24,92.0,348
25,83.0,300
26,83.0,221
27,89.0,280
28,107.0,200
29,29.0,326
30,20.0,320
31,132.0,279
32,37.0,73
33,107.0,254
34,107.0,261
35,29.0,247
36,86.0,378
37,107.0,224
38,107.0,212
39,87.0,238

