,answer,token_usage
0,60.0,125
1,100.0,179
2,150.0,278
3,150.0,189
4,75.0,156
5,150.0,176
6,150.0,204
7,150.0,135
8,150.0,174
9,150.0,169
10,150.0,200
11,150.0,174
12,100.0,162
13,150.0,157
14,134.0,177
15,150.0,164
16,150.0,167
17,150.0,179
18,150.0,177
19,150.0,152
20,150.0,192
21,150.0,148
22,225.0,146
23,50.0,217
24,225.0,296
25,150.0,148
26,225.0,167
27,300.0,130
28,100.0,167
29,150.0,185
30,30.0,111
31,300.0,164
32,100.0,163
33,150.0,175
34,100.0,206
35,150.0,191
36,150.0,165
37,150.0,191

