,answer,token_usage
0,2590.0,150
1,2590.0,159
2,3430.0,169
3,3430.0,182
4,2590.0,169
5,2590.0,156
6,1290.0,56
7,3430.0,188
8,3430.0,152
9,2590.0,47
10,3430.0,158
11,3430.0,141
12,3430.0,150
13,3430.0,201
14,3430.0,148
15,2590.0,156
16,3480.0,242
17,2590.0,211
18,2590.0,203
19,3430.0,168
20,3430.0,136
21,2590.0,153
22,2590.0,176
23,3430.0,179
24,2590.0,149
25,2590.0,158
26,2590.0,159
27,3510.0,130
28,2290.0,54
29,10.0,57
30,3430.0,172
31,3430.0,200
32,3430.0,143
33,2170.0,53
34,3430.0,124
35,3430.0,127
36,2590.0,210
37,3430.0,174
38,3430.0,130
39,2590.0,177

