,answer,token_usage
0,40000.0,137
1,43500.0,94
2,42000.0,97
3,45000.0,92
4,43900.0,96
5,43000.0,118
6,43000.0,142
7,43600.0,107
8,43500.0,180
9,40500.0,91
10,46400.0,117
11,43500.0,180
12,40500.0,115
13,43000.0,82
14,40000.0,128
15,43.0,120
16,43000.0,106
17,43600.0,120
18,43000.0,88
19,43000.0,76
20,43000.0,159
21,41500.0,90
22,43100.0,139
23,43200.0,107
24,43000.0,96
25,43000.0,93
26,39700.0,92
27,42400.0,95
28,43500.0,101
29,43500.0,152
30,43300.0,103
31,43000.0,96
32,40500.0,90
33,43600.0,147
34,43600.0,144
35,43000.0,124
36,45000.0,114
37,43500.0,95
38,43000.0,101
39,43500.0,98

