,answer,token_usage
0,450.0,99
1,770.0,130
2,770.0,128
3,770.0,131
4,770.0,175
5,770.0,81
6,770.0,128
7,770.0,148
8,450.0,126
9,450.0,135
10,770.0,87
11,770.0,101
12,450.0,110
13,770.0,142
14,770.0,94
15,450.0,146
16,770.0,110
17,450.0,99
18,770.0,85
19,770.0,142
20,450.0,104
21,770.0,101
22,450.0,99
23,770.0,91
24,770.0,116
25,770.0,145
26,770.0,118
27,770.0,143
28,770.0,110
29,770.0,159
30,770.0,149
31,770.0,135
32,450.0,128
33,770.0,101
34,770.0,108
35,770.0,100
36,450.0,90
37,770.0,158
38,770.0,141

