,answer,token_usage
0,5700.0,97
1,95.0,128
2,101.0,55
3,5700.0,104
4,95.0,127
5,102.5,80
6,101.0,53
7,95.0,86
8,5700.0,107
9,110.0,101
10,98.0,83
11,1260.0,60
12,95.0,98
13,95.0,163
14,95.0,117
15,95.0,142
16,95.0,85
17,95.0,133
18,96.0,71
19,95.0,131
20,95.0,134
21,95.0,120
22,95.0,107
23,95.0,125
24,100.0,46
25,115.0,66
26,98.0,81
27,5700.0,75
28,97.5,88
29,95.0,122
30,95.0,148
31,95.0,147
32,95.0,149
33,94.0,48
34,94.0,73
35,95.0,115
36,95.0,112
37,95.0,151
38,115.0,64
39,91.66666666666667,70

