,answer,token_usage
0,136.0,74
1,273.0,125
2,136.0,81
3,182.0,75
4,273.0,241
5,273.0,109
6,136.0,92
7,136.0,78
8,136.0,86
9,273.0,111
10,273.0,124
11,273.0,101
12,273.0,115
13,273.0,117
14,136.0,87
15,136.0,75
16,136.0,87
17,273.0,136
18,136.0,77
19,273.0,105
20,273.0,103
21,273.0,131
22,136.0,82
23,136.0,89
24,136.0,74
25,273.0,128
26,273.0,155
27,182.0,65
28,182.0,82
29,136.0,80
30,273.0,125
31,136.0,50
32,136.0,87
33,273.0,112
34,136.0,79
35,273.0,110
36,273.0,90
37,136.0,85
38,273.0,90
39,273.0,111

