,answer,token_usage
0,1200.0,153
1,1200.0,141
2,1200.0,131
3,1200.0,135
4,960.0,102
5,1200.0,140
6,1200.0,202
7,1200.0,138
8,1600.0,154
9,480.0,66
10,1600.0,191
11,1200.0,199
12,1200.0,162
13,1600.0,164
14,1600.0,145
15,1200.0,131
16,1600.0,160
17,1600.0,170
18,1200.0,198
19,1600.0,164
20,1200.0,139
21,640.0,67
22,1600.0,112
23,1600.0,168
24,800.0,72
25,800.0,98
26,1600.0,116
27,1600.0,138
28,1600.0,131
29,1600.0,147
30,1200.0,133
31,640.0,65
32,800.0,68
33,800.0,75
34,1200.0,170
35,800.0,85
36,1200.0,203
37,800.0,75
38,1200.0,136
39,1200.0,151

