,answer,token_usage
0,1260.0,149
1,1800.0,176
2,1260.0,130
3,1800.0,145
4,1260.0,188
5,1800.0,116
6,1260.0,155
7,1260.0,218
8,1260.0,156
9,1260.0,171
10,1260.0,180
11,1800.0,132
12,1260.0,192
13,1260.0,171
14,1260.0,166
15,1260.0,100
16,1260.0,178
17,1260.0,174
18,1800.0,185
19,1800.0,141
20,1260.0,173
21,1800.0,158
22,1800.0,219
23,1800.0,163
24,1260.0,191
25,1260.0,191
26,1260.0,189
27,1800.0,147
28,1800.0,208
29,1800.0,181
30,1260.0,180
31,1800.0,160
32,1800.0,200
33,1260.0,194
34,1260.0,189
35,1800.0,191
36,1260.0,174
37,1800.0,169
38,1800.0,160
39,1800.0,160

