,answer,token_usage
0,63.0,201
1,47.25,163
2,47.25,245
3,15.75,152
4,47.25,134
5,1.96875,159
6,63.0,113
7,47.25,144
8,18.0,100
9,7.875,136
10,15.75,135
11,15.75,160
12,47.25,130
13,15.75,145
14,47.25,131
15,15.75,121
16,15.75,182
17,47.25,138
18,15.75,202
19,15.75,158
20,9.0,77
21,47.25,209
22,15.75,146
23,31.5,167
24,47.25,170
25,47.25,168
26,15.75,134
27,15.75,171
28,15.75,202
29,15.75,120
30,47.25,173
31,15.75,148
32,47.25,151
33,63.0,128
34,15.75,145
35,47.25,196
36,15.75,176
37,1.96875,155
38,63.0,122
39,1.96875,163

