,answer,token_usage
0,1128.0,220
1,1128.0,193
2,1128.0,182
3,18.8,277
4,1128.0,198
5,34.5,58
6,18.8,214
7,18.8,175
8,18.8,204
9,18.8,216
10,548.0,77
11,1128.0,231
12,18.8,220
13,62.0,183
14,18.8,264
15,18.8,230
16,1128.0,162
17,1128.0,185
18,1128.0,193
19,582.0,163
20,1128.0,190
21,1128.0,204
22,1128.0,201
23,1680.0,152
24,18.8,250
25,1128.0,142
26,18.8,191
27,18.8,204
28,1128.0,185
29,2880.0,116
30,18.8,193
31,1128.0,197
32,1128.0,176
33,1128.0,194
34,1208.0,105
35,1128.0,196
36,18.8,215
37,1128.0,208
38,18.8,199
39,1128.0,191

