,answer,token_usage
0,2450.0,172
1,2450.0,145
2,2450.0,166
3,2450.0,239
4,1750.0,80
5,2450.0,157
6,2450.0,123
7,2450.0,67
8,2450.0,188
9,2450.0,265
10,2750.0,64
11,2450.0,231
12,2450.0,225
13,2050.0,65
14,2450.0,229
15,3450.0,155
16,2650.0,73
17,3400.0,168
18,2450.0,262
19,2450.0,204
20,2100.0,100
21,3050.0,165
22,2450.0,237
23,1450.0,84
24,1750.0,72
25,2450.0,163
26,1750.0,74
27,8500.0,99
28,2450.0,196
29,2450.0,218
30,2750.0,82
31,2900.0,206
32,2850.0,78
33,2900.0,107
34,1700.0,78
35,2000.0,92
36,2250.0,85
37,2300.0,92
38,2250.0,87
39,2850.0,194

