,answer,token_usage
0,240.0,102
1,300.0,101
2,300.0,106
3,240.0,94
4,300.0,75
5,240.0,93
6,240.0,97
7,240.0,98
8,240.0,79
9,240.0,121
10,240.0,80
11,240.0,90
12,240.0,86
13,240.0,101
14,240.0,87
15,240.0,112
16,240.0,101
17,300.0,94
18,300.0,97
19,300.0,74
20,240.0,102
21,240.0,103
22,240.0,85
23,240.0,113
24,240.0,107
25,240.0,88
26,300.0,102
27,240.0,96
28,300.0,101
29,300.0,77
30,240.0,104
31,300.0,88
32,240.0,105
33,300.0,58
34,300.0,83
35,300.0,75
36,240.0,107
37,300.0,94
38,240.0,122
39,240.0,88

