,answer,token_usage
0,144.0,98
1,72.0,104
2,144.0,145
3,144.0,100
4,144.0,113
5,144.0,127
6,72.0,85
7,72.0,138
8,72.0,162
9,72.0,102
10,72.0,105
11,72.0,152
12,144.0,170
13,144.0,114
14,144.0,142
15,144.0,115
16,144.0,125
17,72.0,114
18,144.0,108
19,288.0,119
20,144.0,149
21,144.0,121
22,144.0,105
23,72.0,124
24,144.0,127
25,144.0,119
26,144.0,121
27,72.0,159
28,72.0,169
29,144.0,131
30,144.0,120
31,144.0,174
32,144.0,114
33,72.0,94
34,144.0,108
35,144.0,106
36,144.0,117
37,144.0,117
38,144.0,121
39,72.0,115

