,answer,token_usage
0,250000.0,123
1,262000.0,158
2,267500.0,109
3,262000.0,137
4,258000.0,119
5,262500.0,156
6,262500.0,173
7,262500.0,193
8,262500.0,166
9,262000.0,167
10,262000.0,107
11,262000.0,150
12,372000.0,113
13,259000.0,155
14,262500.0,168
15,273000.0,140
16,262500.0,154
17,262500.0,198
18,262500.0,159
19,262000.0,119
20,262500.0,200
21,262000.0,171
22,254000.0,118
23,372000.0,131
24,262500.0,172
25,262000.0,174
26,262500.0,173
27,262000.0,125
28,262500.0,171
29,262500.0,155
30,262000.0,216
31,264000.0,72
32,267500.0,137
33,262000.0,169
34,262500.0,175
35,262500.0,146
36,262500.0,173
37,267500.0,131
38,262000.0,150
39,262500.0,163

