,answer,token_usage
0,336.0,55
1,186.0,52
2,186.0,46
3,465.0,248
4,225.0,89
5,465.0,200
6,630.0,267
7,234.0,55
8,540.0,391
9,540.0,318
10,210.0,52
11,156.0,53
12,465.0,285
13,210.0,104
14,540.0,222
15,246.0,68
16,540.0,209
17,234.0,52
18,540.0,253
19,285.0,140
20,246.0,85
21,540.0,305
22,234.0,37
23,195.0,143
24,465.0,223
25,540.0,252
26,600.0,201
27,540.0,328
28,216.0,59
29,540.0,242
30,405.0,183
31,540.0,308
32,156.0,43
33,138.0,39
34,210.0,50
35,210.0,101
36,480.0,233
37,465.0,243
38,174.0,70
39,234.0,53

