,answer,token_usage
0,1008.0,284
1,998.0,566
2,15.0,510
3,1002.0,699
4,982.0,590
5,978.0,547
6,848.0,711
7,9.0,719
8,963.0,747
9,1717.0,568
10,185.0,613
11,25.0,514
12,4.0,826
13,998.0,375
14,1000.0,642
15,899.0,471
16,1001.0,712
17,18.0,269
18,17.0,461
19,986.0,766
20,1004.0,748
21,990.0,806
22,719.0,836
23,169.0,725
24,928.0,488
25,1998.0,457
26,4956.0,63
27,4.0,435
28,2095.0,118
29,2988.0,375
30,777.0,621
31,3.0,455
32,72.0,240
33,1008.0,372
34,998.0,868
35,721.0,634
36,887.0,444
37,928.0,332
38,703.0,649
39,771.0,462

