,answer,token_usage
0,38.0,803
1,112.0,855
2,149.0,561
3,234.0,689
4,7.0,421
5,234.0,765
6,62.0,170
7,21.0,580
8,3.0,449
9,681.0,617
10,229.0,301
11,71.0,662
12,13.0,424
13,234.0,198
14,234.0,638
15,37.0,97
16,32.0,545
17,229.0,611
18,195.0,81
19,72.0,165
20,18.0,522
21,128.0,530
22,244.0,488
23,0.0,751
24,196.0,663
25,234.0,579
26,376.0,593
27,129.0,582
28,72.0,211
29,111.0,628
30,21.0,647
31,234.0,652
32,62.0,531
33,168.0,703
34,129.0,268
35,234.0,688
36,234.0,575
37,141.0,661
38,138.0,665
39,234.0,572

