,answer,token_usage
0,45.0,570
1,15.0,607
2,30.0,559
3,15.0,423
4,30.0,448
5,264.0,432
6,66.0,507
7,12.0,397
8,36.0,388
9,54.0,612
10,66.0,469
11,54.0,459
12,132.0,201
13,150.0,493
14,45.0,465
15,54.0,271
16,15.0,536
17,30.0,516
18,132.0,386
19,90.0,169
20,245.0,321
21,66.0,545
22,20.0,497
23,330.0,122
24,15.0,432
25,15.0,438
26,144.0,384
27,90.0,444
28,132.0,129
29,30.0,520
30,66.0,516
31,30.0,128
32,66.0,494
33,165.0,53
34,144.0,495
35,36.0,299
36,18.0,511
37,330.0,183
38,15.0,561
39,144.0,500

