,answer,token_usage
0,769.0,747
1,277.0,780
2,60.0,811
3,50.0,769
4,254.0,718
5,112.0,374
6,143.0,634
7,154.0,843
8,76.0,653
9,128.0,735
10,45.0,620
11,752.0,596
12,8.0,668
13,295.0,650
14,77.0,646
15,655.0,818
16,130.0,516
17,19.0,440
18,26.0,555
19,41.0,655
20,65.0,521
21,121.0,792
22,51.0,681
23,208.0,602
24,69.0,784
25,118.0,870
26,193.0,663
27,75.0,862
28,54.0,535
29,52.0,275
30,46.0,140
31,63.0,775
32,90.0,707
33,80.0,648
34,58.0,320
35,61.0,614
36,114.0,491
37,31.0,801
38,16.0,573
39,143.0,567

