,answer,token_usage
0,505.0,279
1,404.0,498
2,1518.0,317
3,1012.0,653
4,506.0,572
5,1617.0,749
6,405.0,575
7,1350.0,670
8,506.0,462
9,808.0,541
10,405.0,630
11,1216.0,687
12,404.0,756
13,810.0,704
14,405.0,436
15,405.0,704
16,1012.0,772
17,405.0,614
18,404.0,644
19,808.0,971
20,405.0,645
21,404.0,623
22,1620.0,770
23,405.0,607
24,405.0,675
25,404.0,561
26,1735.0,549
27,405.0,497
28,405.0,718
29,405.0,800
30,404.0,676
31,506.0,609
32,405.0,639
33,404.0,713
34,404.0,617
35,405.0,555
36,1012.0,590
37,1616.0,671
38,506.0,403
39,870.0,806

