,answer,token_usage
0,55.0,913
1,55.0,1048
2,55.0,979
3,55.0,1110
4,55.0,1048
5,55.0,1174
6,55.0,1367
7,55.0,1111
8,55.0,1170
9,55.0,920
10,55.0,978
11,55.0,983
12,55.0,913
13,55.0,1169
14,55.0,1176
15,55.0,914
16,55.0,978
17,55.0,1169
18,55.0,982
19,55.0,919
20,55.0,1047
21,55.0,786
22,55.0,1304
23,55.0,1111
24,55.0,1174
25,55.0,979
26,55.0,1047
27,55.0,1045
28,55.0,1559
29,55.0,1303
30,55.0,855
31,55.0,1047
32,55.0,1303
33,55.0,913
34,55.0,920
35,55.0,1555
36,55.0,854
37,55.0,1048
38,55.0,1235
39,55.0,856

