,answer,token_usage
0,185.0,7122
1,381.0,9169
2,411.0,11029
3,371.0,11859
4,359.0,8531
5,415.0,11219
6,419.0,8594
7,351.0,8402
8,365.0,22678
9,365.0,10198
10,359.0,20631
11,403.0,8338
12,403.0,15507
13,371.0,11539
14,385.0,9426
15,365.0,7059
16,401.0,13266
17,365.0,4883
18,413.0,11155
19,365.0,24990
20,419.0,7378
21,365.0,6163
22,373.0,11220
23,47.0,12755
24,371.0,14358
25,371.0,8978
26,365.0,8979
27,365.0,4178
28,365.0,5778
29,373.0,9299
30,371.0,7506
31,365.0,10260
32,385.0,15187
33,351.0,13139
34,351.0,10577
35,365.0,8914
36,345.0,15061
37,371.0,17881
38,375.0,9299
39,365.0,4881

