,answer,token_usage
0,211.0,6163
1,211.0,8472
2,211.0,7325
3,211.0,11796
4,211.0,6165
5,211.0,4180
6,211.0,1880
7,211.0,8917
8,211.0,5972
9,211.0,3730
10,211.0,4564
11,211.0,5907
12,211.0,6035
13,211.0,4242
14,211.0,6996
15,211.0,8661
16,211.0,5012
17,211.0,3671
18,211.0,6866
19,211.0,7444
20,211.0,5972
21,211.0,6105
22,211.0,5971
23,211.0,9237
24,211.0,8850
25,211.0,4758
26,211.0,7635
27,211.0,6874
28,211.0,8659
29,211.0,11424
30,211.0,3035
31,211.0,7445
32,211.0,3987
33,211.0,2001
34,211.0,9366
35,211.0,2449
36,211.0,4179
37,211.0,9747
38,211.0,10325
39,211.0,6740

