,answer,token_usage
0,321.0,2195
1,321.0,1681
2,321.0,1624
3,321.0,2002
4,321.0,1555
5,321.0,1554
6,321.0,1169
7,321.0,1688
8,321.0,1682
9,321.0,1747
10,321.0,1623
11,321.0,1746
12,321.0,1751
13,321.0,1682
14,321.0,1170
15,321.0,1426
16,321.0,1106
17,321.0,1810
18,321.0,1234
19,321.0,1426
20,321.0,914
21,321.0,1041
22,321.0,1361
23,321.0,1363
24,321.0,1362
25,321.0,1234
26,321.0,1618
27,321.0,1746
28,321.0,1746
29,321.0,1426
30,321.0,1425
31,321.0,1490
32,321.0,1363
33,321.0,1426
34,321.0,1810
35,321.0,2196
36,321.0,1681
37,321.0,1746
38,321.0,1427
39,321.0,1559

